scenario_id,scenario_name,run_id,timestep_index,timestamp_seconds,total_occupancy,occupancy_zone_1,occupancy_zone_2,occupancy_zone_3,occupancy_zone_4,cpu_util_comp_1,gpu_util_comp_1,workload_cat_comp_1,heat_w_comp_1,thermal_contrib_comp_1,status_comp_1,cpu_util_comp_2,gpu_util_comp_2,workload_cat_comp_2,heat_w_comp_2,thermal_contrib_comp_2,status_comp_2,cpu_util_comp_3,gpu_util_comp_3,workload_cat_comp_3,heat_w_comp_3,thermal_contrib_comp_3,status_comp_3,cpu_util_comp_4,gpu_util_comp_4,workload_cat_comp_4,heat_w_comp_4,thermal_contrib_comp_4,status_comp_4,cpu_util_comp_5,gpu_util_comp_5,workload_cat_comp_5,heat_w_comp_5,thermal_contrib_comp_5,status_comp_5,cpu_util_comp_6,gpu_util_comp_6,workload_cat_comp_6,heat_w_comp_6,thermal_contrib_comp_6,status_comp_6,cpu_util_comp_7,gpu_util_comp_7,workload_cat_comp_7,heat_w_comp_7,thermal_contrib_comp_7,status_comp_7,cpu_util_comp_8,gpu_util_comp_8,workload_cat_comp_8,heat_w_comp_8,thermal_contrib_comp_8,status_comp_8,cpu_util_comp_9,gpu_util_comp_9,workload_cat_comp_9,heat_w_comp_9,thermal_contrib_comp_9,status_comp_9,cpu_util_comp_10,gpu_util_comp_10,workload_cat_comp_10,heat_w_comp_10,thermal_contrib_comp_10,status_comp_10,outdoor_temperature_c,relative_humidity_percent,solar_irradiance_w_m2,cooling_level_ac1,setpoint_ac1,state_ac1,cooling_level_ac2,setpoint_ac2,state_ac2,cooling_level_ac3,setpoint_ac3,state_ac3,cooling_level_ac4,setpoint_ac4,state_ac4,zone_1_temperature_c,zone_2_temperature_c,zone_3_temperature_c,zone_4_temperature_c,room_average_temperature_c,max_zone_temperature_c,min_zone_temperature_c,temperature_gradient_c,comp_heat_zone_1_w,comp_heat_zone_2_w,comp_heat_zone_3_w,comp_heat_zone_4_w,occ_heat_zone_1_w,occ_heat_zone_2_w,occ_heat_zone_3_w,occ_heat_zone_4_w,env_heat_zone_1_w,env_heat_zone_2_w,env_heat_zone_3_w,env_heat_zone_4_w,interzone_heat_zone_1_w,interzone_heat_zone_2_w,interzone_heat_zone_3_w,interzone_heat_zone_4_w,hvac_cooling_zone_1_w,hvac_cooling_zone_2_w,hvac_cooling_zone_3_w,hvac_cooling_zone_4_w,net_heat_zone_1_w,net_heat_zone_2_w,net_heat_zone_3_w,net_heat_zone_4_w,total_computational_heat_w,total_occupancy_heat_w,total_envelope_heat_w,total_hvac_cooling_w,total_net_heat_w,optimal_cooling_ac1,optimal_cooling_ac2,optimal_cooling_ac3,optimal_cooling_ac4,optimal_temperature_c,optimal_hvac_action,target_objective_cost
4,High Occupancy / Low Computer Load,0,384,3840.0,34,8,9,9,8,9.94,1.78,IDLE,60.09,LOW,IDLE,8.55,1.21,IDLE,57.5,LOW,IDLE,10.57,2.41,LIGHT,61.83,LOW,RUNNING,9.49,1.99,IDLE,59.85,LOW,IDLE,8.91,1.5,IDLE,58.39,LOW,IDLE,12.46,3.13,LIGHT,65.27,LOW,RUNNING,10.58,2.05,LIGHT,61.3,LOW,RUNNING,8.63,1.3,IDLE,57.74,LOW,IDLE,7.52,0.83,IDLE,55.64,LOW,IDLE,11.35,2.92,LIGHT,63.57,LOW,RUNNING,28.07,58.0,213.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.588,23.735,23.799,23.416,23.634,23.799,23.416,0.383,239.27,123.66,119.04,119.21,680.0,765.0,765.0,680.0,176.46,226.62,278.57,233.48,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,221.15,226.36,235.28,223.52,601.18,2890.0,915.13,3500.0,906.31,1.0,1.0,1.0,0.731,22.5,MAX_UNIFORM_COOL,4.3798
4,High Occupancy / Low Computer Load,0,385,3850.0,34,8,9,9,8,9.82,1.74,IDLE,59.88,LOW,IDLE,8.51,1.24,IDLE,57.5,LOW,IDLE,10.65,2.48,LIGHT,62.03,LOW,RUNNING,9.61,2.04,IDLE,60.07,LOW,IDLE,8.97,1.48,IDLE,58.43,LOW,IDLE,12.4,3.06,LIGHT,65.09,LOW,RUNNING,10.46,1.99,LIGHT,61.06,LOW,RUNNING,8.56,1.31,IDLE,57.67,LOW,IDLE,7.57,0.9,IDLE,55.81,LOW,IDLE,11.47,2.98,LIGHT,63.81,LOW,RUNNING,28.07,58.0,213.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.593,23.74,23.804,23.421,23.639,23.804,23.421,0.383,239.48,123.52,118.73,119.62,680.0,765.0,765.0,680.0,176.42,226.64,278.64,233.5,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,221.31,226.25,235.04,223.95,601.35,2890.0,915.2,3500.0,906.55,1.0,1.0,1.0,0.736,22.5,MAX_UNIFORM_COOL,4.4146
4,High Occupancy / Low Computer Load,0,386,3860.0,34,8,9,9,8,9.71,1.71,IDLE,59.7,LOW,IDLE,8.5,1.28,IDLE,57.55,LOW,IDLE,10.75,2.55,LIGHT,62.26,LOW,RUNNING,9.73,2.08,IDLE,60.28,LOW,IDLE,9.0,1.45,IDLE,58.42,LOW,IDLE,12.31,2.99,LIGHT,64.87,LOW,RUNNING,10.33,1.94,LIGHT,60.82,LOW,RUNNING,8.51,1.33,IDLE,57.63,LOW,IDLE,7.64,0.97,IDLE,56.0,LOW,IDLE,11.6,3.03,LIGHT,64.05,LOW,RUNNING,28.07,58.0,213.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.598,23.745,23.809,23.426,23.645,23.809,23.426,0.383,239.79,123.29,118.45,120.05,680.0,765.0,765.0,680.0,176.36,226.6,278.62,233.45,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,221.56,225.98,234.74,224.33,601.58,2890.0,915.03,3500.0,906.61,1.0,1.0,1.0,0.741,22.5,MAX_UNIFORM_COOL,4.4495
4,High Occupancy / Low Computer Load,0,387,3870.0,34,8,9,9,8,9.62,1.7,IDLE,59.57,LOW,IDLE,8.52,1.34,IDLE,57.66,LOW,IDLE,10.87,2.63,LIGHT,62.53,LOW,RUNNING,9.83,2.1,IDLE,60.44,LOW,IDLE,8.99,1.4,IDLE,58.34,LOW,IDLE,12.2,2.91,LIGHT,64.61,LOW,RUNNING,10.22,1.91,LIGHT,60.64,LOW,RUNNING,8.5,1.37,IDLE,57.68,LOW,IDLE,7.74,1.04,IDLE,56.23,LOW,IDLE,11.72,3.07,LIGHT,64.26,LOW,RUNNING,28.07,58.0,213.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.603,23.75,23.814,23.431,23.649,23.814,23.431,0.383,240.2,122.95,118.32,120.49,680.0,765.0,765.0,680.0,176.32,226.61,278.68,233.47,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,221.94,225.64,234.66,224.8,601.96,2890.0,915.08,3500.0,907.04,1.0,1.0,1.0,0.746,22.5,MAX_UNIFORM_COOL,4.4847
4,High Occupancy / Low Computer Load,0,388,3880.0,34,8,9,9,8,9.55,1.71,IDLE,59.5,LOW,IDLE,8.58,1.41,IDLE,57.84,LOW,IDLE,10.99,2.69,LIGHT,62.77,LOW,RUNNING,9.92,2.1,IDLE,60.55,LOW,IDLE,8.96,1.33,IDLE,58.2,LOW,IDLE,12.08,2.85,LIGHT,64.38,LOW,RUNNING,10.13,1.9,LIGHT,60.51,LOW,RUNNING,8.52,1.43,IDLE,57.8,LOW,IDLE,7.85,1.12,IDLE,56.49,LOW,IDLE,11.82,3.1,LIGHT,64.42,LOW,RUNNING,28.08,58.0,213.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.608,23.755,23.819,23.436,23.654,23.819,23.436,0.383,240.66,122.58,118.31,120.91,680.0,765.0,765.0,680.0,176.47,226.78,278.88,233.64,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.54,225.45,234.86,225.38,602.46,2890.0,915.77,3500.0,908.23,1.0,1.0,1.0,0.751,22.5,MAX_UNIFORM_COOL,4.5203
4,High Occupancy / Low Computer Load,0,389,3890.0,34,8,9,9,8,9.51,1.74,IDLE,59.5,LOW,IDLE,8.65,1.48,IDLE,58.03,LOW,IDLE,11.12,2.74,LIGHT,63.01,LOW,RUNNING,9.97,2.08,IDLE,60.58,LOW,IDLE,8.89,1.26,IDLE,58.0,LOW,IDLE,11.95,2.79,LIGHT,64.12,LOW,RUNNING,10.06,1.91,LIGHT,60.44,LOW,RUNNING,8.57,1.5,IDLE,57.96,LOW,IDLE,7.98,1.18,IDLE,56.75,LOW,IDLE,11.91,3.1,LIGHT,64.54,LOW,RUNNING,28.08,58.0,214.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.613,23.76,23.824,23.441,23.66,23.824,23.441,0.383,241.12,122.12,118.4,121.29,680.0,765.0,765.0,680.0,176.4,226.74,278.86,233.6,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.93,224.95,234.93,225.72,602.93,2890.0,915.6,3500.0,908.53,1.0,1.0,1.0,0.756,22.5,MAX_UNIFORM_COOL,4.5559
4,High Occupancy / Low Computer Load,0,390,3900.0,34,8,9,9,8,9.5,1.78,IDLE,59.55,LOW,IDLE,8.75,1.56,IDLE,58.28,LOW,IDLE,11.23,2.78,LIGHT,63.21,LOW,RUNNING,10.0,2.04,LIGHT,60.56,LOW,RUNNING,8.8,1.19,IDLE,57.78,LOW,IDLE,11.83,2.74,LIGHT,63.9,LOW,RUNNING,10.01,1.93,LIGHT,60.41,LOW,RUNNING,8.64,1.57,IDLE,58.16,LOW,IDLE,8.1,1.24,IDLE,56.98,LOW,IDLE,11.97,3.08,LIGHT,64.58,LOW,RUNNING,28.08,58.0,214.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.618,23.765,23.829,23.446,23.665,23.829,23.446,0.383,241.6,121.68,118.57,121.56,680.0,765.0,765.0,680.0,176.37,226.76,278.92,233.62,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,223.39,224.52,235.15,226.02,603.41,2890.0,915.67,3500.0,909.08,1.0,1.0,1.0,0.761,22.5,MAX_UNIFORM_COOL,4.5917
4,High Occupancy / Low Computer Load,0,391,3910.0,34,8,9,9,8,9.52,1.84,IDLE,59.66,LOW,IDLE,8.87,1.63,IDLE,58.53,LOW,IDLE,11.34,2.8,LIGHT,63.38,LOW,RUNNING,9.99,1.99,IDLE,60.47,LOW,IDLE,8.7,1.11,IDLE,57.54,LOW,IDLE,11.72,2.71,LIGHT,63.72,LOW,RUNNING,10.0,1.98,LIGHT,60.47,LOW,RUNNING,8.74,1.65,IDLE,58.4,LOW,IDLE,8.22,1.27,IDLE,57.18,LOW,IDLE,12.0,3.05,LIGHT,64.58,LOW,RUNNING,28.09,58.0,214.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.623,23.77,23.834,23.451,23.669,23.834,23.451,0.383,242.04,121.26,118.87,121.76,680.0,765.0,765.0,680.0,176.51,226.93,279.12,233.79,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,223.97,224.27,235.66,226.38,603.93,2890.0,916.35,3500.0,910.28,1.0,1.0,1.0,0.766,22.5,MAX_UNIFORM_COOL,4.6279
4,High Occupancy / Low Computer Load,0,392,3920.0,34,8,9,9,8,9.58,1.91,IDLE,59.84,LOW,IDLE,8.99,1.69,IDLE,58.77,LOW,IDLE,11.42,2.8,LIGHT,63.47,LOW,RUNNING,9.96,1.93,IDLE,60.34,LOW,IDLE,8.58,1.04,IDLE,57.29,LOW,IDLE,11.63,2.7,LIGHT,63.59,LOW,RUNNING,10.02,2.03,LIGHT,60.57,LOW,RUNNING,8.86,1.72,IDLE,58.66,LOW,IDLE,8.32,1.3,IDLE,57.35,LOW,IDLE,12.0,3.0,LIGHT,64.5,LOW,RUNNING,28.09,58.0,214.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.628,23.775,23.839,23.456,23.674,23.839,23.456,0.383,242.42,120.88,119.23,121.85,680.0,765.0,765.0,680.0,176.44,226.88,279.1,233.74,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.27,223.85,236.0,226.42,604.38,2890.0,916.16,3500.0,910.54,1.0,1.0,1.0,0.771,22.5,MAX_UNIFORM_COOL,4.6642
4,High Occupancy / Low Computer Load,0,393,3930.0,34,8,9,9,8,9.66,1.98,IDLE,60.05,LOW,IDLE,9.12,1.74,IDLE,59.01,LOW,IDLE,11.47,2.78,LIGHT,63.51,LOW,RUNNING,9.89,1.86,IDLE,60.15,LOW,IDLE,8.45,0.98,IDLE,57.03,LOW,IDLE,11.55,2.71,LIGHT,63.5,LOW,RUNNING,10.07,2.1,LIGHT,60.74,LOW,RUNNING,8.98,1.78,IDLE,58.9,LOW,IDLE,8.41,1.3,IDLE,57.46,LOW,IDLE,11.96,2.94,LIGHT,64.36,LOW,RUNNING,28.09,58.0,214.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.633,23.78,23.844,23.461,23.68,23.844,23.461,0.383,242.72,120.53,119.64,121.82,680.0,765.0,765.0,680.0,176.4,226.89,279.17,233.75,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.53,223.51,236.48,226.4,604.71,2890.0,916.21,3500.0,910.92,1.0,1.0,1.0,0.775,22.5,MAX_UNIFORM_COOL,4.7007
4,High Occupancy / Low Computer Load,0,394,3940.0,34,8,9,9,8,9.76,2.06,IDLE,60.29,LOW,IDLE,9.24,1.78,IDLE,59.22,LOW,IDLE,11.5,2.74,LIGHT,63.48,LOW,RUNNING,9.8,1.78,IDLE,59.92,LOW,IDLE,8.33,0.94,IDLE,56.82,LOW,IDLE,11.51,2.73,LIGHT,63.48,LOW,RUNNING,10.14,2.17,LIGHT,60.93,LOW,RUNNING,9.1,1.84,IDLE,59.13,LOW,IDLE,8.47,1.28,IDLE,57.51,LOW,IDLE,11.9,2.87,LIGHT,64.18,LOW,RUNNING,28.09,58.0,214.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.638,23.785,23.849,23.466,23.684,23.849,23.466,0.383,242.91,120.3,120.06,121.69,680.0,765.0,765.0,680.0,176.34,226.85,279.15,233.71,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,224.67,223.23,236.87,226.24,604.96,2890.0,916.05,3500.0,911.01,1.0,1.0,1.0,0.78,22.5,MAX_UNIFORM_COOL,4.7373
4,High Occupancy / Low Computer Load,0,395,3950.0,34,8,9,9,8,9.87,2.13,IDLE,60.53,LOW,IDLE,9.34,1.8,IDLE,59.38,LOW,IDLE,11.49,2.69,LIGHT,63.4,LOW,RUNNING,9.69,1.71,IDLE,59.68,LOW,IDLE,8.22,0.91,IDLE,56.64,LOW,IDLE,11.5,2.78,LIGHT,63.55,LOW,RUNNING,10.24,2.25,LIGHT,61.17,LOW,RUNNING,9.22,1.88,IDLE,59.34,LOW,IDLE,8.5,1.25,IDLE,57.5,LOW,IDLE,11.81,2.79,LIGHT,63.95,LOW,RUNNING,28.1,58.0,214.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.643,23.79,23.854,23.471,23.689,23.854,23.471,0.383,242.99,120.19,120.51,121.45,680.0,765.0,765.0,680.0,176.52,227.08,279.44,233.94,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.92,223.36,237.62,226.22,605.14,2890.0,916.98,3500.0,912.12,1.0,1.0,1.0,0.785,22.5,MAX_UNIFORM_COOL,4.7744
4,High Occupancy / Low Computer Load,0,396,3960.0,34,8,9,9,8,10.0,2.19,LIGHT,60.78,LOW,RUNNING,9.42,1.8,IDLE,59.48,LOW,IDLE,11.46,2.63,LIGHT,63.27,LOW,RUNNING,9.57,1.64,IDLE,59.42,LOW,IDLE,8.12,0.9,IDLE,56.5,LOW,IDLE,11.52,2.83,LIGHT,63.64,LOW,RUNNING,10.36,2.32,LIGHT,61.43,LOW,RUNNING,9.33,1.9,IDLE,59.51,LOW,IDLE,8.5,1.2,IDLE,57.42,LOW,IDLE,11.71,2.72,LIGHT,63.72,LOW,RUNNING,28.1,58.0,215.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.648,23.795,23.859,23.476,23.695,23.859,23.476,0.383,242.95,120.14,120.94,121.14,680.0,765.0,765.0,680.0,176.45,227.05,279.41,233.9,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.81,223.28,238.02,225.87,605.17,2890.0,916.81,3500.0,911.98,1.0,1.0,1.0,0.79,22.5,MAX_UNIFORM_COOL,4.8114
4,High Occupancy / Low Computer Load,0,397,3970.0,34,8,9,9,8,10.12,2.24,LIGHT,61.01,LOW,RUNNING,9.47,1.78,IDLE,59.51,LOW,IDLE,11.39,2.56,LIGHT,63.08,LOW,RUNNING,9.45,1.58,IDLE,59.18,LOW,IDLE,8.05,0.91,IDLE,56.43,LOW,IDLE,11.57,2.9,LIGHT,63.81,LOW,RUNNING,10.48,2.38,LIGHT,61.67,LOW,RUNNING,9.41,1.9,IDLE,59.61,LOW,IDLE,8.46,1.14,IDLE,57.29,LOW,IDLE,11.59,2.65,LIGHT,63.46,LOW,RUNNING,28.1,58.0,215.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.653,23.8,23.864,23.481,23.7,23.864,23.481,0.383,242.78,120.24,121.28,120.75,680.0,765.0,765.0,680.0,176.38,227.0,279.39,233.86,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,224.58,223.32,238.33,225.45,605.05,2890.0,916.63,3500.0,911.68,1.0,1.0,1.0,0.795,22.5,MAX_UNIFORM_COOL,4.8485
4,High Occupancy / Low Computer Load,0,398,3980.0,34,8,9,9,8,10.24,2.28,LIGHT,61.22,LOW,RUNNING,9.5,1.74,IDLE,59.48,LOW,IDLE,11.3,2.48,LIGHT,62.84,LOW,RUNNING,9.33,1.54,IDLE,58.97,LOW,IDLE,8.01,0.93,IDLE,56.41,LOW,IDLE,11.65,2.97,LIGHT,64.02,LOW,RUNNING,10.61,2.44,LIGHT,61.92,LOW,RUNNING,9.47,1.88,IDLE,59.66,LOW,IDLE,8.4,1.07,IDLE,57.1,LOW,IDLE,11.46,2.59,LIGHT,63.21,LOW,RUNNING,28.11,58.0,215.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.658,23.805,23.869,23.486,23.704,23.869,23.486,0.383,242.51,120.43,121.58,120.31,680.0,765.0,765.0,680.0,176.57,227.22,279.68,234.08,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,224.5,223.73,238.93,225.22,604.83,2890.0,917.55,3500.0,912.38,1.0,1.0,1.0,0.799,22.5,MAX_UNIFORM_COOL,4.886
4,High Occupancy / Low Computer Load,0,399,3990.0,34,8,9,9,8,10.34,2.3,LIGHT,61.38,LOW,RUNNING,9.49,1.69,IDLE,59.4,LOW,IDLE,11.19,2.41,LIGHT,62.6,LOW,RUNNING,9.21,1.51,IDLE,58.78,LOW,IDLE,8.0,0.98,IDLE,56.47,LOW,IDLE,11.75,3.05,LIGHT,64.26,LOW,RUNNING,10.72,2.48,LIGHT,62.12,LOW,RUNNING,9.5,1.85,IDLE,59.65,LOW,IDLE,8.31,0.99,IDLE,56.87,LOW,IDLE,11.34,2.54,LIGHT,62.98,LOW,RUNNING,28.11,58.0,215.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.663,23.81,23.874,23.491,23.709,23.874,23.491,0.383,242.16,120.73,121.77,119.85,680.0,765.0,765.0,680.0,176.49,227.18,279.65,234.04,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.06,224.0,239.09,224.72,604.51,2890.0,917.36,3500.0,911.87,1.0,1.0,1.0,0.804,22.5,MAX_UNIFORM_COOL,4.9235
4,High Occupancy / Low Computer Load,0,400,4000.0,34,8,9,9,8,10.42,2.3,LIGHT,61.48,LOW,RUNNING,9.45,1.63,IDLE,59.26,LOW,IDLE,11.07,2.34,LIGHT,62.35,LOW,RUNNING,9.12,1.5,IDLE,58.65,LOW,IDLE,8.02,1.03,IDLE,56.57,LOW,IDLE,11.86,3.12,LIGHT,64.51,LOW,RUNNING,10.83,2.5,LIGHT,62.29,LOW,RUNNING,9.49,1.8,IDLE,59.56,LOW,IDLE,8.21,0.92,IDLE,56.64,LOW,IDLE,11.23,2.51,LIGHT,62.8,LOW,RUNNING,28.11,58.0,215.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.668,23.815,23.879,23.496,23.715,23.879,23.496,0.383,241.74,121.08,121.85,119.44,680.0,765.0,765.0,680.0,176.46,227.2,279.72,234.06,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,223.61,224.37,239.24,224.33,604.11,2890.0,917.44,3500.0,911.55,1.0,1.0,1.0,0.809,22.5,MAX_UNIFORM_COOL,4.9611
4,High Occupancy / Low Computer Load,0,401,4010.0,34,8,9,9,8,10.47,2.28,LIGHT,61.51,LOW,RUNNING,9.39,1.56,IDLE,59.08,LOW,IDLE,10.95,2.28,LIGHT,62.11,LOW,RUNNING,9.05,1.51,IDLE,58.58,LOW,IDLE,8.07,1.1,IDLE,56.74,LOW,IDLE,11.98,3.19,LIGHT,64.76,LOW,RUNNING,10.91,2.5,LIGHT,62.39,LOW,RUNNING,9.46,1.74,IDLE,59.44,LOW,IDLE,8.09,0.85,IDLE,56.39,LOW,IDLE,11.13,2.5,LIGHT,62.66,LOW,RUNNING,28.11,58.0,215.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.673,23.82,23.884,23.501,23.72,23.884,23.501,0.383,241.28,121.5,121.83,119.05,680.0,765.0,765.0,680.0,176.39,227.15,279.71,234.01,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,223.09,224.73,239.2,223.9,603.66,2890.0,917.26,3500.0,910.92,1.0,1.0,1.0,0.814,22.5,MAX_UNIFORM_COOL,4.9988
4,High Occupancy / Low Computer Load,0,402,4020.0,34,8,9,9,8,10.5,2.24,LIGHT,61.48,LOW,RUNNING,9.3,1.48,IDLE,58.84,LOW,IDLE,10.82,2.24,LIGHT,61.88,LOW,RUNNING,9.01,1.54,IDLE,58.57,LOW,IDLE,8.15,1.18,IDLE,56.96,LOW,IDLE,12.11,3.24,LIGHT,65.0,LOW,RUNNING,10.97,2.48,LIGHT,62.43,LOW,RUNNING,9.4,1.67,IDLE,59.26,LOW,IDLE,7.96,0.79,IDLE,56.14,LOW,IDLE,11.06,2.51,LIGHT,62.59,LOW,RUNNING,28.12,58.0,215.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.678,23.825,23.889,23.506,23.724,23.889,23.506,0.383,240.77,121.96,121.69,118.73,680.0,765.0,765.0,680.0,176.53,227.33,279.89,234.19,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,222.72,225.37,239.25,223.75,603.15,2890.0,917.94,3500.0,911.09,1.0,1.0,1.0,0.818,22.5,MAX_UNIFORM_COOL,5.0368
4,High Occupancy / Low Computer Load,0,403,4030.0,34,8,9,9,8,10.49,2.19,LIGHT,61.4,LOW,RUNNING,9.19,1.41,IDLE,58.6,LOW,IDLE,10.71,2.21,LIGHT,61.7,LOW,RUNNING,9.0,1.58,IDLE,58.62,LOW,IDLE,8.25,1.25,IDLE,57.19,LOW,IDLE,12.23,3.28,LIGHT,65.21,LOW,RUNNING,11.0,2.45,LIGHT,62.42,LOW,RUNNING,9.31,1.59,IDLE,59.02,LOW,IDLE,7.84,0.74,IDLE,55.91,LOW,IDLE,11.01,2.53,LIGHT,62.56,LOW,RUNNING,28.12,58.0,216.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.683,23.83,23.894,23.511,23.729,23.894,23.511,0.383,240.32,122.4,121.44,118.47,680.0,765.0,765.0,680.0,176.5,227.34,279.97,234.2,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.23,225.83,239.08,223.5,602.63,2890.0,918.01,3500.0,910.64,1.0,1.0,1.0,0.823,22.5,MAX_UNIFORM_COOL,5.0749
4,High Occupancy / Low Computer Load,0,404,4040.0,34,8,9,9,8,10.45,2.13,LIGHT,61.26,LOW,RUNNING,9.07,1.34,IDLE,58.35,LOW,IDLE,10.62,2.2,LIGHT,61.57,LOW,RUNNING,9.02,1.64,IDLE,58.73,LOW,IDLE,8.36,1.32,IDLE,57.43,LOW,IDLE,12.33,3.3,LIGHT,65.36,LOW,RUNNING,10.99,2.4,LIGHT,62.34,LOW,RUNNING,9.2,1.52,IDLE,58.78,LOW,IDLE,7.73,0.71,IDLE,55.73,LOW,IDLE,11.0,2.57,LIGHT,62.6,LOW,RUNNING,28.12,58.0,216.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.688,23.835,23.899,23.516,23.735,23.899,23.516,0.383,239.91,122.79,121.12,118.33,680.0,765.0,765.0,680.0,176.44,227.3,279.95,234.15,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,221.76,226.18,238.74,223.31,602.15,2890.0,917.84,3500.0,909.99,1.0,1.0,1.0,0.828,22.5,MAX_UNIFORM_COOL,5.113
4,High Occupancy / Low Computer Load,0,405,4050.0,34,8,9,9,8,10.39,2.06,LIGHT,61.08,LOW,RUNNING,8.94,1.28,IDLE,58.09,LOW,IDLE,10.55,2.21,LIGHT,61.5,LOW,RUNNING,9.07,1.7,IDLE,58.89,LOW,IDLE,8.49,1.39,IDLE,57.7,LOW,IDLE,12.41,3.3,LIGHT,65.46,LOW,RUNNING,10.96,2.34,LIGHT,62.21,LOW,RUNNING,9.08,1.45,IDLE,58.52,LOW,IDLE,7.63,0.7,IDLE,55.59,LOW,IDLE,11.02,2.63,LIGHT,62.72,LOW,RUNNING,28.12,58.0,216.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,23.693,23.84,23.904,23.521,23.739,23.904,23.521,0.383,239.56,123.16,120.73,118.31,680.0,765.0,765.0,680.0,176.37,227.25,279.92,234.11,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,221.35,226.49,238.31,223.26,601.76,2890.0,917.65,3500.0,909.41,1.0,1.0,1.0,0.833,22.5,MAX_UNIFORM_COOL,5.1512
